AQSID,STATE_NAME,COUNTY_NAME,PARAMETER_NAME,DATETIME_LOCAL,LATITUDE,LONGITUDE,UNITS_OF_MEASURE,AQI,CITY_NAME
AQ001400,District Of Columbia,District of Columbia,Antimony PM2.5 LC,2022/08/09 04:00:00+00,38.921847,-77.013178,Micrograms/cubic meter (LC),,Washington
AQ001401,District Of Columbia,District of Columbia,Antimony PM2.5 LC,2022/08/12 04:00:00+00,38.921847,-77.013178,Micrograms/cubic meter (LC),,Washington
AQ001402,District Of Columbia,District of Columbia,Antimony PM2.5 LC,2022/08/15 04:00:00+00,38.921847,-77.013178,Micrograms/cubic meter (LC),,Washington
AQ001403,District Of Columbia,District of Columbia,Antimony PM2.5 LC,2022/08/18 04:00:00+00,38.921847,-77.013178,Micrograms/cubic meter (LC),,Washington
AQ001404,District Of Columbia,District of Columbia,Antimony PM2.5 LC,2022/08/21 04:00:00+00,38.921847,-77.013178,Micrograms/cubic meter (LC),,Washington
AQ001405,District Of Columbia,District of Columbia,Antimony PM2.5 LC,2022/08/24 04:00:00+00,38.921847,-77.013178,Micrograms/cubic meter (LC),,Washington
AQ001406,District Of Columbia,District of Columbia,Antimony PM2.5 LC,2022/08/27 04:00:00+00,38.921847,-77.013178,Micrograms/cubic meter (LC),,Washington
AQ001407,District Of Columbia,District of Columbia,Antimony PM2.5 LC,2022/08/30 04:00:00+00,38.921847,-77.013178,Micrograms/cubic meter (LC),,Washington
AQ001408,District Of Columbia,District of Columbia,Antimony PM2.5 LC,2022/09/02 04:00:00+00,38.921847,-77.013178,Micrograms/cubic meter (LC),,Washington
AQ001409,District Of Columbia,District of Columbia,Antimony PM2.5 LC,2022/09/05 04:00:00+00,38.921847,-77.013178,Micrograms/cubic meter (LC),,Washington
AQ001410,District Of Columbia,District of Columbia,Antimony PM2.5 LC,2022/09/08 04:00:00+00,38.921847,-77.013178,Micrograms/cubic meter (LC),,Washington
AQ001411,District Of Columbia,District of Columbia,Antimony PM2.5 LC,2022/09/11 04:00:00+00,38.921847,-77.013178,Micrograms/cubic meter (LC),,Washington
AQ001412,District Of Columbia,District of Columbia,Antimony PM2.5 LC,2022/09/14 04:00:00+00,38.921847,-77.013178,Micrograms/cubic meter (LC),,Washington
AQ001413,District Of Columbia,District of Columbia,Antimony PM2.5 LC,2022/09/17 04:00:00+00,38.921847,-77.013178,Micrograms/cubic meter (LC),,Washington
AQ001414,District Of Columbia,District of Columbia,Antimony PM2.5 LC,2022/09/20 04:00:00+00,38.921847,-77.013178,Micrograms/cubic meter (LC),,Washington
AQ001415,District Of Columbia,District of Columbia,Antimony PM2.5 LC,2022/09/23 04:00:00+00,38.921847,-77.013178,Micrograms/cubic meter (LC),,Washington
AQ001416,District Of Columbia,District of Columbia,Antimony PM2.5 LC,2022/09/26 04:00:00+00,38.921847,-77.013178,Micrograms/cubic meter (LC),,Washington
AQ001417,District Of Columbia,District of Columbia,Antimony PM2.5 LC,2022/09/29 04:00:00+00,38.921847,-77.013178,Micrograms/cubic meter (LC),,Washington
AQ001418,District Of Columbia,District of Columbia,Antimony PM2.5 LC,2022/10/02 04:00:00+00,38.921847,-77.013178,Micrograms/cubic meter (LC),,Washington
AQ001419,District Of Columbia,District of Columbia,Antimony PM2.5 LC,2022/10/05 04:00:00+00,38.921847,-77.013178,Micrograms/cubic meter (LC),,Washington
AQ001420,District Of Columbia,District of Columbia,Antimony PM2.5 LC,2022/10/08 04:00:00+00,38.921847,-77.013178,Micrograms/cubic meter (LC),,Washington
AQ001421,District Of Columbia,District of Columbia,Antimony PM2.5 LC,2022/10/11 04:00:00+00,38.921847,-77.013178,Micrograms/cubic meter (LC),,Washington
AQ001422,District Of Columbia,District of Columbia,Antimony PM2.5 LC,2022/10/14 04:00:00+00,38.921847,-77.013178,Micrograms/cubic meter (LC),,Washington
